Date_Heure,y_true,randomforest,lgbm,elasticnet
2025-09-19 22:00:00,1408.2,1234.1678010278822,1365.984307791201,1060.6386307511875
2025-09-19 23:00:00,479.95,1051.662459531702,1031.776121018009,734.2345289741852
2025-09-20 00:00:00,157.86,808.2719827521703,850.1083589211514,557.1657720373369
2025-09-20 01:00:00,343.86,699.9311857099067,745.5032446923096,452.1058377739181
2025-09-20 02:00:00,449.38,502.7610610151195,517.856073776062,315.1785416719255
2025-09-20 03:00:00,329.73,268.7013028817477,256.77849634338514,147.45496215794992
2025-09-20 04:00:00,182.59,270.4705856258329,285.4552567727229,196.9649085090948
2025-09-20 05:00:00,166.68,302.8641776714491,314.2808475445299,221.07031801954895
2025-09-20 06:00:00,248.36,157.700147634917,198.9731176708238,121.48176415321589
2025-09-20 07:00:00,101.47,57.53812089905091,108.30508889720561,45.465965245061405
2025-09-20 08:00:00,82.33,92.27666854593103,109.98342924534543,99.68220638949957
2025-09-20 09:00:00,940.69,596.0783964281684,735.0479330210815,456.0247449349197
2025-09-20 10:00:00,467.24,769.120869201221,962.5025856076159,410.0487734236816
2025-09-20 11:00:00,618.47,451.48190606561104,507.6776492569981,289.0945154607944
2025-09-20 12:00:00,1201.57,1075.122089884036,1285.7580899084664,1165.1150499012165
2025-09-20 13:00:00,1334.31,1182.5360748479368,1444.8456895137224,1033.1258309034517
2025-09-20 14:00:00,1009.49,1193.199417584384,1332.1084037403625,1073.2387305705024
2025-09-20 15:00:00,921.69,1079.2945011145487,1034.2985030117868,872.4155244309031
2025-09-20 16:00:00,1188.52,1130.7273109843318,1085.9875905148954,952.6375068726837
2025-09-20 17:00:00,1617.49,1117.89360973991,1015.4564560020303,901.8740022236972
2025-09-20 18:00:00,1923.15,1394.0298575372726,1450.2847930357307,1700.877766978861
2025-09-20 19:00:00,1853.05,1559.176092490107,1696.696714138467,2284.655754417045
2025-09-20 20:00:00,1944.25,1605.9025290712377,1805.5107428665199,2267.7424410039434
2025-09-20 21:00:00,1935.35,1627.5716878364556,1819.9546700108838,2364.159282107888
2025-09-20 22:00:00,1946.46,1608.1123770883887,1760.7114881486814,2432.053399924276
2025-09-20 23:00:00,1939.54,1648.170833509923,1844.9278264096936,2326.870730251643
2025-09-21 00:00:00,1945.22,1666.9736203717562,1828.2656535876154,2519.511875723275
2025-09-21 01:00:00,1946.86,1651.3260823011346,1856.7576970031478,2508.478381573821
2025-09-21 02:00:00,1949.76,1647.3299180742747,1829.5339014868246,2410.248324976018
2025-09-21 03:00:00,1951.73,1660.2225295473224,1786.249908372384,2302.1157228867733
2025-09-21 04:00:00,1940.89,1676.8325698578592,1953.7108487048395,2372.741037535745
2025-09-21 05:00:00,1821.39,1675.1403400336358,1867.1030638859957,2394.71150192828
2025-09-21 06:00:00,1159.52,1656.085808898768,1805.325217914479,2230.5854715454616
2025-09-21 07:00:00,1076.01,1491.4188429568374,1558.5075948273484,1907.1860505344318
2025-09-21 08:00:00,873.98,1325.203864721632,1463.1701940288413,1552.458567753378
2025-09-21 09:00:00,878.84,1167.0652864825947,1229.9472152151136,1151.8116571824385
2025-09-21 10:00:00,712.78,702.6315391372095,816.7939285627771,488.7915249726578
2025-09-21 11:00:00,811.44,538.2811045489793,709.0982986811481,430.5980110142775
2025-09-21 12:00:00,504.48,479.27861591882663,678.7089401835976,359.20163546086417
2025-09-21 13:00:00,559.46,572.4522021050353,742.093182364127,445.64101628180447
2025-09-21 14:00:00,777.43,688.9808303461799,960.9045084274883,598.6605708829459
2025-09-21 15:00:00,982.43,707.4451574445105,892.9107993232697,637.722109839113
2025-09-21 16:00:00,1274.0,947.3788596101601,1146.7152328486682,877.1201291998327
2025-09-21 17:00:00,1270.42,1065.5136888667967,1289.2524406646144,1080.568431796029
2025-09-21 18:00:00,920.99,997.4635385974028,1145.8108630694278,924.302137065114
2025-09-21 19:00:00,1075.93,889.4122277902986,1065.6651547496983,756.2581511695926
2025-09-21 20:00:00,510.6,868.4872416316108,1092.3256451726709,742.9705426624478
2025-09-21 21:00:00,731.1,879.5479952005505,1078.296854574809,774.872680966303
2025-09-21 22:00:00,1273.52,865.7829532226893,1096.018907648608,704.4485300064649
2025-09-21 23:00:00,1229.16,1025.8623655154765,1343.2041009562345,930.2871881141009
2025-09-22 00:00:00,1492.48,1041.7923479413732,1314.120850637774,936.4292235089873
2025-09-22 01:00:00,1146.3,915.1221296451283,1074.4606896908629,674.3722032421737
2025-09-22 02:00:00,1087.25,922.4742164667604,1081.0843522901014,720.3459164738156
2025-09-22 03:00:00,1169.53,1064.7188449017337,1515.2795659115109,941.5198836023184
2025-09-22 04:00:00,1198.57,1073.7424545273823,1382.6844880402482,927.3496665055538
2025-09-22 05:00:00,1136.73,981.1756507781832,1223.2955819220974,796.2480149094405
2025-09-22 06:00:00,1114.15,970.0071059639253,1229.8024987325066,770.1440827455275
2025-09-22 07:00:00,1237.06,1021.573705190374,1236.1826413547328,848.1690338483629
2025-09-22 08:00:00,1151.12,1061.429897581974,1356.4130472657152,939.1023344603685
2025-09-22 09:00:00,1164.73,1154.069702088303,1418.9366358957914,1105.2263418134685
2025-09-22 10:00:00,1402.87,966.8574067158559,1075.9780929920091,730.0075856846913
